Label,Text
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
ham,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!"
ham,If I die I want u to have all my stuffs.
ham,What should i eat fo lunch senor
ham,What you need. You have a person to give na.
ham,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p "
ham,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz..."
ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
ham,Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...
ham,Do ü all wan 2 meet up n combine all the parts? How's da rest of da project going?
ham,"Vikky, come around  &lt;TIME&gt; .."
ham,I'm in town now so i'll jus take mrt down later.
ham,"Kate jackson rec center before 7ish, right?"
ham,"Yeah probably, I still gotta check out with leo"
ham,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke
spam,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription 
ham,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.
ham,My uncles in Atlanta. Wish you guys a great semester.
spam,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
ham,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
spam,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
ham,2mro i am not coming to gym machan. Goodnight.
ham,I dunno lei... Like dun haf...
ham,No. She's currently in scotland for that.
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
ham,Did you get any gift? This year i didnt get anything. So bad
ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
ham,Black shirt n blue jeans... I thk i c ü...
ham,Alex says he's not ok with you not being ok with it
ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
ham,Ugh. Gotta drive back to sd from la. My butt is sore.
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
ham,"I'm not coming over, do whatever you want"
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
ham,I love ya too but try and budget your money better babe. Gary would freak on me if he knew
spam,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply."
spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
ham,Well thats nice. Too bad i cant eat it
ham,I'm not. She lip synced with shangela.
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
ham,No she didnt. I will search online and let you know.
ham,Ü predict wat time ü'll finish buying?
ham,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
ham,I can do that! I want to please you both inside and outside the bedroom...
ham,"Not sure yet, still trying to get a hold of him"
ham,Was it something u ate?
ham,Ok lor.
ham,I can send you a pic if you like :)
ham,Lol no ouch but wish i'd stayed out a bit longer
ham,"By the way, 'rencontre' is to meet again. Mountains dont...."
ham,No prob. I will send to your email.
ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
ham,Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.
ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
ham,Haha... Really oh no... How? Then will they deduct your lesson tmr?
ham,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)"
ham,Yes :)it completely in out of form:)clark also utter waste.
ham,I'm aight. Wat's happening on your side.
ham,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
ham,Shall i ask one thing if you dont mistake me.
ham,Still in the area of the restaurant. Ill try to come back soon
ham,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...
ham,Just buy a pizza. Meat lovers or supreme. U get to pick.
ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx
ham,"Probably, want to pick up more?"
ham,Yeah but which is worse for i
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
spam,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
ham,Excellent! Wish we were together right now!
ham,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
ham,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.
ham,I had askd u a question some hours before. Its answer
ham,if you text on your way to cup stop that should work. And that should be BUS
ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
ham,I hope your pee burns tonite.
ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
ham,I think i am disturbing her da
ham,DO U WANT 2 MEET UP 2MORRO
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
ham,Super msg da:)nalla timing.
spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible
ham,U having lunch alone? I now so bored...
ham,Hurry home. Soup is DONE!
ham,Not tonight mate. Catching up on some sleep. This is my new number by the way. 
ham,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
ham,"Haha get used to driving to usf man, I know a lot of stoners"
ham,Huh but i cant go 2 ur house empty handed right?
ham,No da. . Vijay going to talk in jaya tv
ham,Prepare to be pleasured :)
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
ham,Daddy will take good care of you :)
ham,X course it 2yrs. Just so her messages on messenger lik you r sending me
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
ham,Hahaha..use your brain dear
ham,What u talking bout early morning? It's almost noon where your at!
ham,* Am on a train back from northampton so i'm afraid not!
ham,K..u also dont msg or reply to his msg..
ham,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself"
ham,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with
ham,So u workin overtime nigpun?
ham,"Lol, oh you got a friend for the dog ?"
ham,Tell me whos this pls:-)
ham,Uncle Abbey! Happy New Year. Abiola
ham,No let me do the math. Your not good at it.
ham,Went to ganesh dress shop
ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same."
ham,U're welcome... Caught u using broken english again...
ham,Near kalainar tv office.thenampet
ham,And I don't plan on staying the night but I prolly won't be back til late
ham,So how are you really. What are you up to. How's the masters. And so on.
ham,"Haha good to hear, I'm officially paid and on the market for an 8th"
ham,How much it will cost approx . Per month.
ham,Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.
ham,I'm reaching home in 5 min.
ham,Ok... U enjoy ur shows...
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
ham,I did. One slice and one breadstick. Lol
ham,Hope you are having a good week. Just checking in
ham,Eat at old airport road... But now 630 oredi... Got a lot of pple...
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
spam,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)"
ham,"Ok omw now, you at castor?"
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
spam,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
ham,So dont use hook up any how
ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
ham,"K, wat s tht incident?"
ham,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK."
ham,Did u fix the teeth?if not do it asap.ok take care.
ham,Thanks love. But am i doing torch or bold.
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
ham,"Yeah, don't go to bed, I'll be back before midnight"
ham,Good. Good job. I like entrepreneurs
ham,Ma head dey swell oh. Thanks for making my day
ham,I am great! How are you?
ham,No shoot me. I'm in the docs waiting room. :/
ham,Ffffffffff. Alright no way I can meet up with you sooner?
spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net
ham,"Yes, my reg is  Ciao!"
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
spam,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
spam,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
ham,How much you got for cleaning
ham,"Cool, what time you think you can get here?"
ham,S.this will increase the chance of winning.
spam,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR"
ham,I‘m going to try for 2 months ha ha only joking
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
ham,Thats cool. Where should i cum? On you or in you? :)
ham,Dear i am not denying your words please
ham,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
ham,Then why no one talking to me
spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
ham,Call me when you get the chance plz &lt;3
ham,Sorry about that this is my mates phone and i didnt write it love Kate
ham,Ok then i come n pick u at engin?
ham,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming
spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
ham,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
ham,how are you? I miss you!
ham,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...
ham,Did u receive my msg?
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da"
ham,No no. I will check all rooms befor activities
ham,No calls..messages..missed calls
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
ham,Ya it came a while ago
ham,But we havent got da topic yet rite?
spam,"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
ham,I hope you know I'm still mad at you.
ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
ham,Customer place i will call you.
ham,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday"
spam,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
ham,O. Well uv causes mutations. Sunscreen is like essential thesedays
ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
spam,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321."
ham,Me too baby! I promise to treat you well! I bet you will take good care of me...
ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
ham,You see the requirements please
ham,I liked your new house
ham,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!"
ham,Nope... C ü then...
ham,We have all rounder:)so not required:)
ham,Jay says that you're a double-faggot
ham,Have a good evening! Ttyl
ham,No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.
ham,Did you stitch his trouser
ham,I donno if they are scorable
ham,I reach home safe n sound liao...
ham,WOT U UP 2 J?
ham,K.:)do it at evening da:)urgent:)
ham,I've been trying to reach him without success
spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
ham,"Haha just kidding, papa needs drugs"
ham,I just saw ron burgundy captaining a party boat so yeah
ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
ham,Fine. Do you remember me.
ham,He is a womdarfull actor
ham,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
ham,Yup
ham,You know there is. I shall speak to you in  &lt;#&gt;  minutes then
ham,Can i get your opinion on something first?
ham,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh."
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
ham,The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...
ham,"As usual..iam fine, happy &amp; doing well..:)"
ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
ham,I'm still looking for a car to buy. And have not gone 4the driving test yet.
ham,I cant pick the phone right now. Pls send a message
ham,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
ham,I am in a marriage function
ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V"
ham,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex"
ham,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.
ham,Ü log off 4 wat. It's sdryb8i
ham,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. "
spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
ham,I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
ham,Speak only when you feel your words are better than the silence... Gud mrng:-)
ham,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. "
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?"
spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)"
spam,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
ham,Beauty sleep can help ur pimples too.
ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.
ham,No pic. Please re-send.
ham,I place all ur points on e cultures module already.
spam,it to 80488. Your 500 free text messages are valid until 31 December 2005.
ham,I went to project centre
ham,Sorry completely forgot * will pop em round this week if your still here?
spam,For sale - arsenal dartboard. Good condition but no doubles or trebles!
spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate."
ham,So u wan 2 come for our dinner tonight a not?
ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao..."
ham,How is it possible to teach you. And where.
ham,K k pa Had your lunch aha.
ham,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
ham,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
ham,I'm meeting Darren...
ham,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
ham,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch
ham,Why do you ask princess?
ham,Tell dear what happen to you. Why you talking to me like an alian
ham,I attended but nothing is there.
spam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
ham,Yes..gauti and sehwag out of odi series.
ham,"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......"
ham,How do you guys go to see movies on your side.
ham,Are you going to wipro interview today?
ham,Those ducking chinchillas
ham,How many licks does it take to get to the center of a tootsie pop?
ham,How dare you change my ring
ham,Nope. I just forgot. Will show next week
ham,Hey they r not watching movie tonight so i'll prob b home early...
ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
ham,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
ham,Just now saw your message.it k da:)
ham,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
ham,Okie but i scared u say i fat... Then u dun wan me already...
ham,have got * few things to do. may be in * pub later.
ham,Juz go google n search 4 qet...
ham,This pay is  &lt;DECIMAL&gt;  lakhs:)
ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds.."
ham,I think steyn surely get one wicket:)
ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.
ham,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence.."
ham,Poor girl can't go one day lmao
ham,Most of the tiime when i don't let you hug me it's so i don't break into tears.
ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
ham,"Yep, at derek's house now, see you Sunday &lt;3"
ham,"Haha awesome, I might need to take you up on that, what you doin tonight?"
ham,Then ü come n pick me at 530 ar?
ham,"I call you later, don't have network. If urgnt, sms me."
ham,Aight should I just plan to come up later tonight?
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
ham,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight"
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+"
ham,Was the actual exam harder than NBME
spam,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468
ham,Yes.he have good crickiting mind
ham,Ok.
ham,How much are we getting?
ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
ham,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season."
ham,Your bill at 3 is £33.65 so thats not bad!
ham,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks."
ham,Sorry i din lock my keypad.
ham,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
ham,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time..."
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p "
spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
ham,Yup i'm free...
ham,Long beach lor. Expected... U having dinner now?
spam,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
ham,Change again... It's e one next to escalator...
ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
ham,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."
ham,That was random saw my old roomate on campus. He graduated
ham,Wen did you get so spiritual and deep. That's great
ham,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone"""
ham,Wat time ü wan today?
ham,Guessin you ain't gonna be here before 9?
ham,Yay can't wait to party together!
ham,Pls come quick cant bare this.
ham,"Jay told me already, will do"
ham,Really do hope the work doesnt get stressful. Have a gr8 day.
ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning
ham,Ok. I asked for money how far
ham,Ok... But bag again..
ham,Unless it's a situation where YOU GO GURL would be more appropriate
ham,Somebody set up a website where you can play hold em using eve online spacebucks
ham,I've reached sch already...
ham,Ugh my leg hurts. Musta overdid it on mon.
ham,Ü v ma fan...
spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
ham,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
ham,Why don't you wait 'til at least wednesday to see if you get your .
ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
ham,How was txting and driving
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
ham,"alright, I'll make sure the car is back tonight"
ham,Am surfing online store. For offers do you want to buy any thing.
ham,LOL ... No just was busy
spam,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+
ham,K...k:)why cant you come here and search job:)
ham,Ok.
ham,Sat right? Okay thanks... 
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
ham,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.
ham,R we still meeting 4 dinner tonight?
ham,Ü give me some time to walk there.
ham,Dear got train and seat mine lower seat
ham,"Hiya, probably coming home * weekend after next"
ham,"Goodmorning, Today i am late for  &lt;#&gt; min."
ham,Or just do that 6times
ham,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""...."
ham,Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.
ham,"Sure, I'll see if I can come by in a bit"
ham,Do you want bold 2 or bb torch
ham,Ranjith cal drpd Deeraj and deepak 5min hold
ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """
ham,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?
ham,K:)k..its good:)when are you going?
ham,Shuhui has bought ron's present it's a swatch watch...
ham,Do we have any spare power supplies
ham,What time you think you'll have it? Need to know when I should be near campus
ham,Much better now thanks lol
ham,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up"
ham,"Yo, you at jp and hungry like a mofo?"
ham,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up
spam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
ham,Ew are you one of them?
ham,Yes i have. So that's why u texted. Pshew...missing you so much
spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.
